id,match,condicion_fisica,actuacion_tecnica,actuacion_disciplinaria,manejo_partido,personalidad,trabajo_equipo,asistente_1_x,asistente_1_comentarios,asistente_2_x,asistente_2_comentarios,cuarto_arbitro,resumen_final,minute,codes,description,asistente_1_y,asistente_2_y
120,Levante_Osasuna,COMENTARIOS ADICIONALES A LA CONDICIÓN FÍSICA Y POSICIONAMIENTO (Si fuera necesario):,COMENTARIOS ADICIONALES A LA ACTUACIÓN TÉCNICA (Si fuera necesario):,COMENTARIOS ADICIONALES A LA ACTUACIÓN DISCIPLINARIA (Si fuera necesario):,,COMENTARIOS ADICIONALES A LA PERSONALIDAD (Si fuera necesario):,COMENTARIOS ADICIONALES SOBRE EL TRABAJO EN EQUIPO (Si fuera necesario):,"DECISIONES DE FUERA DE JUEGO SEÑALADOS: 1
DECISIONES RELEVANTES DE FUERA DE JUEGO NO SEÑALADOS: 9
INFRACCIONES INDICADAS: 4
AYUDA AL ÁRBITRO EN ACCIONES DE ÁREA:
AYUDA AL ÁRBITRO EN ACCIONES DISCIPLINARIAS:
RETRASAR LA BANDERA EN ACCIONES PRÓXIMAS A GOL (SOLO CON VAR):",COMENTARIOS ADICIONALES SOBRE EL ÁRBITRO ASISTENTE 1 (Si fuera necesario):,"DECISIONES DE FUERA DE JUEGO SEÑALADOS: 1
DECISIONES RELEVANTES DE FUERA DE JUEGO NO SEÑALADOS: 1
INFRACCIONES INDICADAS:
AYUDA AL ÁRBITRO EN ACCIONES DE ÁREA:
AYUDA AL ÁRBITRO EN ACCIONES DISCIPLINARIAS:
RETRASAR LA BANDERA EN ACCIONES PRÓXIMAS A GOL (SOLO CON VAR):",COMENTARIOS ADICIONALES SOBRE EL ÁRBITRO ASISTENTE 2 (Si fuera necesario):,COMENTARIOS ADICIONALES SOBRE EL CUARTO ÁRBITRO (Si fuera necesario):,"Resumen final
Árbitro
ASPECTOS MÁS DESTACADOS:
- Buen manejo y control de los jugadores con advertencias y pro-actividad. Contribuyó y trabajó para que todo fuera por los mejores cauces
posibles.
- Interacción adecuada, tranquilidad, seguridad, afable en algunos momentos y en otros con la autoridad necesaria.
- Criterio técnico homogéneo y equilibrado.
- Criterio disciplinario coherente, acertado y constante. Mostró correctamente 5 amarillas. Gestionó varias acciones sin la necesidad de
amonestar.
- Enfoque táctico adecuado.
RECOMENDACIONES DE MEJORA:
- Mejor coordinación con el asistente número 1 (minuto 80:43), en una acción en la que aplicó ventaja, cuando hubiera sido mejor determinar la
falta.
Árbitro asistente 1
ASPECTOS MÁS DESTACADOS:
- Acierto en situaciones de fuera de juego.
- Muy buena posición en línea con el penúltimo defensor.
- Buena técnica de carrera y aceleración.
RECOMENDACIONES DE MEJORA:
- No precipitarse en levantar el banderín para señalar una falta (minuto 80:43), en una acción en la que el principal aplicó ventaja, aunque hubiera
sido mejor determinar la falta.
Árbitro asistente 2
ASPECTOS MÁS DESTACADOS:
- Buena posición en línea con el penúltimo defensor.
- Adecuada técnica de carrera y aceleración.
RECOMENDACIONES DE MEJORA:",,,,,
121,Cartagena_Fuenlabrada,"COMENTARIOS ADICIONALES A LA CONDICIÓN FÍSICA Y POSICIONAMIENTO (Si fuera necesario):
Supo anticiparse y detectar un par de faltas (minutos 35:27 y 90+1:28), en los que el infractor se desentendió del balón y derribó a un adversario.","COMENTARIOS ADICIONALES A LA ACTUACIÓN TÉCNICA (Si fuera necesario):
Durante la totalidad del encuentro estableció un nivel homogéneo y equilibrado en la determinación de faltas, permitiendo la fluidez y continuidad
del juego.",COMENTARIOS ADICIONALES A LA ACTUACIÓN DISCIPLINARIA (Si fuera necesario):,"ACCIONES RESEÑABLES DEL ÁREA DE MANEJO DE PARTIDO
Minuto Breve descripción de la acción
07:28 Advierte portero-fue que no pierda tiempo en el saque de meta. Tiene efecto durante el resto del partido.
50:20 Resuelve enfrentamiento múltiple de jugadores de ambos equipos con tranquilidad y amonestando correctamente a los dos
jugadores que iniciaron el conflicto.
88:28 Resuelve pequeño enfrentamiento entre 25-fue y 15-car sin la necesidad de amonestar, tras fuera de juego.
COMENTARIOS ADICIONALES AL MANEJO DE PARTIDO (Si fuera necesario):",COMENTARIOS ADICIONALES A LA PERSONALIDAD (Si fuera necesario):,COMENTARIOS ADICIONALES SOBRE EL TRABAJO EN EQUIPO (Si fuera necesario):,"DECISIONES DE FUERA DE JUEGO SEÑALADOS: 2
DECISIONES RELEVANTES DE FUERA DE JUEGO NO SEÑALADOS: 4
INFRACCIONES INDICADAS:
AYUDA AL ÁRBITRO EN ACCIONES DE ÁREA:
AYUDA AL ÁRBITRO EN ACCIONES DISCIPLINARIAS:
RETRASAR LA BANDERA EN ACCIONES PRÓXIMAS A GOL (SOLO CON VAR):",COMENTARIOS ADICIONALES SOBRE EL ÁRBITRO ASISTENTE 1 (Si fuera necesario):,"DECISIONES DE FUERA DE JUEGO SEÑALADOS:
DECISIONES RELEVANTES DE FUERA DE JUEGO NO SEÑALADOS: 10
INFRACCIONES INDICADAS: 2
AYUDA AL ÁRBITRO EN ACCIONES DE ÁREA:
AYUDA AL ÁRBITRO EN ACCIONES DISCIPLINARIAS:
RETRASAR LA BANDERA EN ACCIONES PRÓXIMAS A GOL (SOLO CON VAR):",COMENTARIOS ADICIONALES SOBRE EL ÁRBITRO ASISTENTE 2 (Si fuera necesario):,COMENTARIOS ADICIONALES SOBRE EL CUARTO ÁRBITRO (Si fuera necesario):,"Resumen final
Árbitro
ASPECTOS MÁS DESTACADOS:
- Buen manejo y control de los jugadores con advertencias y pro-actividad. Contribuyó y trabajó para que todo fuera por los mejores cauces
posibles, sabiendo aparecer con el suficiente liderazgo en los momentos clave. Resolvió correctamente un enfrentamiento múltiple y un pequeño
enfrentamiento entre dos jugadores.
- Interacción adecuada con jugadores, tranquilidad, seguridad, experiencia, afable en algunos momentos y en otros con la autoridad necesaria.
- Criterio técnico homogéneo y equilibrado.
- Acertó al expulsar al dorsal 11 foráneo por golpear con el pie elevado la cabeza de un adversario, poniendo en peligro su integridad física.
- Gestionó correctamente varias acciones sin amonestación.
- Enfoque táctico adecuado y buena condición física.
RECOMENDACIONES DE MEJORA:
- Se equivocó al amonestar al número 17 local, en una descoordinación con el asistente número 2 (minuto 16:11), en la que debió señalar falta
del dorsal 2 foráneo. Necesario mejor comunicación y coordinación con el asistente.
- Debió mostrar amarilla al dorsal 16 visitante por un derribo temerario, en el que rozó con los tacos el gemelo de un adversario, en disputa de
balón (minuto 44:04).
- Aconsejable mejorar la identificación de dos amonestados (minutos 11:02 y 17:54).
Árbitro asistente 1
ASPECTOS MÁS DESTACADOS:
- Buena posición en línea con el penúltimo defensor.
- Correcta técnica de carrera frontal y lateral.
- Acierto en situaciones de fuera de juego.
- Permitió continuar el juego en una situación muy ajustada respecto al penúltimo defensor, tras tiro libre, que finalizó en el primer gol del equipo
local (minuto 36:50).
RECOMENDACIONES DE MEJORA:
- Acercarse a la posición del cuarto árbitro y ayudar en una doble sustitución del equipo local (minuto 73:59).
Árbitro asistente 2
ASPECTOS MÁS DESTACADOS:
- Buena técnica de carrera, reacción y aceleración.
- Lenguaje corporal adecuado.
- Acierto en situaciones muy ajustadas de permitir continuar el juego.
- Permite continuar el juego en situación milimétrica respecto al penúltimo defensor que finaliza en gol 7-car (minuto 67:56).
- Permite continuar el juego y determina gol tras 16-car, en posición adelantada, pasar por delante y cerca del portero-fue cuando hay un centro
lateral y 12-car marca gol. Portero-fue divisa en todo momento el balón y no hay interferencia clara (minuto 89:33).
RECOMENDACIONES DE MEJORA:
- Mejor comunicación y coordinación con el principal (minuto 16:11), en una acción en la que el principal determina amarilla errónea a 17-car por
un derribo temerario que no se produce y el asistente señala derribo imprudente de 2-fue en disputa de balón, que sería lo correcto.
- Tras permitir continuar el juego en situación muy ajustada respecto al penúltimo defensor (minuto 61:05), es necesario una mayor aceleración
de la carrera del asistente para mantener la línea con el penúltimo defensor en la segunda acción.",,,,,
122,Espanyol_Barcelona,COMENTARIOS ADICIONALES A LA CONDICIÓN FÍSICA Y POSICIONAMIENTO (Si fuera necesario):,COMENTARIOS ADICIONALES A LA ACTUACIÓN TÉCNICA (Si fuera necesario):,COMENTARIOS ADICIONALES A LA ACTUACIÓN DISCIPLINARIA (Si fuera necesario):,"ACCIONES RESEÑABLES DEL ÁREA DE MANEJO DE PARTIDO
Minuto Breve descripción de la acción
06:08 Después de una falta, se encaran 20-esp y 19-bar. Advierte a ambos y les dice que es muy pronto, que tengan cabeza. Resuelve
eficientemente.
22:44 Tras amarilla a 20-esp, advierte 10-esp y 3-bar tras encararse después de la falta. Consigue calmar los ánimos.
75:52 11-bar agarra a un adversario en disputa de balón. Árbitro muy atento evita conflicto para que no vayan varios jugadores-esp. Muy
buena prevención.
81:54 Atento a una posible pérdida de tiempo por parte del portero local en un saque de meta. Con su presencia y advertencia, el balón
se pone en juego de forma normal.
91:20 21-esp derriba a 3-bar sin estar el balón de por medio, aunque previamente 3-bar le toca en el hombro. 3-bar y 21-esp se encaran
siendo ambos amonestados por segunda ocasión y expulsados. Resolución brillante.
COMENTARIOS ADICIONALES AL MANEJO DE PARTIDO (Si fuera necesario):",COMENTARIOS ADICIONALES A LA PERSONALIDAD (Si fuera necesario):,COMENTARIOS ADICIONALES SOBRE EL TRABAJO EN EQUIPO (Si fuera necesario):,"DECISIONES DE FUERA DE JUEGO SEÑALADOS: 3
DECISIONES RELEVANTES DE FUERA DE JUEGO NO SEÑALADOS: 4 2
INFRACCIONES INDICADAS: 2
AYUDA AL ÁRBITRO EN ACCIONES DE ÁREA:
AYUDA AL ÁRBITRO EN ACCIONES DISCIPLINARIAS:
RETRASAR LA BANDERA EN ACCIONES PRÓXIMAS A GOL (SOLO CON VAR):",COMENTARIOS ADICIONALES SOBRE EL ÁRBITRO ASISTENTE 1 (Si fuera necesario):,"DECISIONES DE FUERA DE JUEGO SEÑALADOS: 2
DECISIONES RELEVANTES DE FUERA DE JUEGO NO SEÑALADOS: 8
INFRACCIONES INDICADAS:
AYUDA AL ÁRBITRO EN ACCIONES DE ÁREA:
AYUDA AL ÁRBITRO EN ACCIONES DISCIPLINARIAS:
RETRASAR LA BANDERA EN ACCIONES PRÓXIMAS A GOL (SOLO CON VAR):",COMENTARIOS ADICIONALES SOBRE EL ÁRBITRO ASISTENTE 2 (Si fuera necesario):,"COMENTARIOS ADICIONALES SOBRE EL CUARTO ÁRBITRO (Si fuera necesario):
Manejó y gestionó eficientemente a los componentes de ambos banquillos. Avisó al principal para expulsar a 6-esp por protestar fuera del área
técnica (minuto 90+6:00), una vez sustituido, de forma reiterada, lanzando varias veces el brazo al aire y a voz en grito.","Resumen final
Árbitro
ASPECTOS MÁS DESTACADOS:
- Excelente manejo y control de los jugadores con advertencias y pro-actividad para evitar varios conflictos. Siempre estuvo por encima del
partido, sabiendo gestionar un ambiente muy hostil de público local, que no le afectó, y jugadores con mucha intensidad y nerviosismo. Supo
establecer en cada momento la pauta necesaria para llevar el encuentro por los mejores cauces. Muy buena lectura de partido, sabiendo
adaptarse a las distintas circunstancias.
- Interacción adecuada con jugadores, tranquilidad, seguridad en su trabajo, experiencia, afable en algunos momentos, conocedor de la situación
de ambos equipos, transmitiendo calma y trasladando a los jugadores que fueran inteligentes y no se dejaran llevar por la intensidad y el público,
muy buena autoridad, liderazgo eficaz, inteligencia y dominio de la situación.
- Lenguaje corporal excelente con una muy buena capacidad de transmisión, sabiendo llegar a los jugadores y al público.
- Criterio técnico homogéneo y equilibrado para diferencias las faltas claras, y favorecer la fluidez del juego.
- Criterio disciplinario coherente, acertado y constante. Mostró correctamente 9 amarillas y tres rojas. Gestionó varias acciones sin la necesidad
de amonestar. Expulsó de forma brillante por segunda amarilla al 3-bar y 21-esp.
- Enfoque táctico eficiente. Muy buena condición física.
- Muy buen trabajo en equipo.
RECOMENDACIONES DE MEJORA:
Árbitro asistente 1
ASPECTOS MÁS DESTACADOS:
- Dejó seguir el juego oportunamente en cinco acciones bastante ajustadas.
- Determinó correctamente tres fueras de juego en situaciones de escasa distancia entre el atacante y el penúltimo defensor.
- Buen control e interacción con los componentes de ambos banquillos. Ayuda al cuarto árbitro a mantener el orden.
- Buena comunicación con el VAR para realizar una revisión adecuada de una acción que terminó en gol del equipo local (minuto 55:03).
RECOMENDACIONES DE MEJORA:
- No detectó como fuera de juego, una posición milimétrica adelantada del dorsal 21 del equipo local, que acabó en gol del equipo visitante, en
una situación muy difícil de detectar sobre el terreno de juego (minuto 55:03).
- Identificar que el dorsal 19 visitante se encuentra en una posición adelantada muy ajustada, respecto al penúltimo defensor, y señalar fuera de
juego al terminar la acción (minuto 52:00).
Árbitro asistente 2
ASPECTOS MÁS DESTACADOS:
- Dejó seguir el juego oportunamente en cuatro ocasiones bastante ajustadas, finalizando una de ellas en gol del equipo local, una situación
milimétrica y tres ajustadas, terminando una de las mismas en gol del conjunto visitante.
- Señaló acertadamente un fuera de juego milimétrico y otro fuera de juego ajustado, en el que el principal concedió la ventaja.
- Muy buena condición física y posicionamiento.
- Muy buena técnica de carrera, reacción y aceleración.
- Muy buena técnica de señalización.
RECOMENDACIONES DE MEJORA:",,,,,
13,Oviedo_Espanyol,,,,,,,,,,,,,00:54,"['CAR', 'REC']",DFK NC DFK NC ÁRBITRO + 16-OVI TIJERA IMPRUDENTE A UN ADVERSARIO EN DISPUTA DE BALÓN.,"{'Faltas': '', 'NO': '14:25-MA  VER17:26-MA  VER26:01-MA  29:55-MA  42:05-MA', 'FJ': '45:26-MA'}","{'Faltas': '13:04  67:06', 'NO': '11:55-MA  51:43-MA  64:14-MA  90+0:28-MA  ACABA EN GOL 11-OVI90+2:14-MA  ACABA EN GOL 11-OVI', 'FJ': '78:03-MA '}"
13,Oviedo_Espanyol,,,,,,,,,,,,,14:25,"['NOIP', 'NGOAL']",PLAY ON NC PLAY ON NC AR1 + PERMITE CONTINUAR EL JUEGO EN SITUACIÓN MILIMÉTRICA,"{'Faltas': '', 'NO': '14:25-MA  VER17:26-MA  VER26:01-MA  29:55-MA  42:05-MA', 'FJ': '45:26-MA'}","{'Faltas': '13:04  67:06', 'NO': '11:55-MA  51:43-MA  64:14-MA  90+0:28-MA  ACABA EN GOL 11-OVI90+2:14-MA  ACABA EN GOL 11-OVI', 'FJ': '78:03-MA '}"
13,Oviedo_Espanyol,,,,,,,,,,,,,20:02,['REC'],DFK YC DFK YC ÁRBITRO + 5-OVI PISA TEMERARIO A UN ADVERSARIO EN DISPUTA DE BALÓN.,"{'Faltas': '', 'NO': '14:25-MA  VER17:26-MA  VER26:01-MA  29:55-MA  42:05-MA', 'FJ': '45:26-MA'}","{'Faltas': '13:04  67:06', 'NO': '11:55-MA  51:43-MA  64:14-MA  90+0:28-MA  ACABA EN GOL 11-OVI90+2:14-MA  ACABA EN GOL 11-OVI', 'FJ': '78:03-MA '}"
13,Oviedo_Espanyol,,,,,,,,,,,,,24:17,"['GM', 'NF', 'CAR']",NF NC DFK NC ÁRBITRO + 17-OVI CAE JUNTO A LA BANDA TRAS CONTACTO DE UN ADVERSARIO,"{'Faltas': '', 'NO': '14:25-MA  VER17:26-MA  VER26:01-MA  29:55-MA  42:05-MA', 'FJ': '45:26-MA'}","{'Faltas': '13:04  67:06', 'NO': '11:55-MA  51:43-MA  64:14-MA  90+0:28-MA  ACABA EN GOL 11-OVI90+2:14-MA  ACABA EN GOL 11-OVI', 'FJ': '78:03-MA '}"
13,Oviedo_Espanyol,,,,,,,,,,,,,26:58,"['GM', 'DIS']",NF YC NF YC ÁRBITRO + 15-OVI PROTESTAR. 16-OVI PROTESTAR,"{'Faltas': '', 'NO': '14:25-MA  VER17:26-MA  VER26:01-MA  29:55-MA  42:05-MA', 'FJ': '45:26-MA'}","{'Faltas': '13:04  67:06', 'NO': '11:55-MA  51:43-MA  64:14-MA  90+0:28-MA  ACABA EN GOL 11-OVI90+2:14-MA  ACABA EN GOL 11-OVI', 'FJ': '78:03-MA '}"
13,Oviedo_Espanyol,,,,,,,,,,,,,26:30,"['PAI', 'NF']",-VAR-CHECK-CP NF NC NF NC ÁRBITRO + 15-OVI CAE EN EL ÁREA TRAS TOCARLE EN LA CARA 15-ESP SIN BALÓN DE POR MEDIO,"{'Faltas': '', 'NO': '14:25-MA  VER17:26-MA  VER26:01-MA  29:55-MA  42:05-MA', 'FJ': '45:26-MA'}","{'Faltas': '13:04  67:06', 'NO': '11:55-MA  51:43-MA  64:14-MA  90+0:28-MA  ACABA EN GOL 11-OVI90+2:14-MA  ACABA EN GOL 11-OVI', 'FJ': '78:03-MA '}"
13,Oviedo_Espanyol,,,,,,,,,,,,,29:55,"['NOIP', 'GOAL']",-VAR-CHECK-CP PLAY ON NC PLAY ON NC AR1 + PERMITE CONTINUAR EL JUEGO DOS SITUACIONES MUY AJUSTADAS. ACABA EN GOL 20-OVI. MUESTRAN LÍNEA 34:40,"{'Faltas': '', 'NO': '14:25-MA  VER17:26-MA  VER26:01-MA  29:55-MA  42:05-MA', 'FJ': '45:26-MA'}","{'Faltas': '13:04  67:06', 'NO': '11:55-MA  51:43-MA  64:14-MA  90+0:28-MA  ACABA EN GOL 11-OVI90+2:14-MA  ACABA EN GOL 11-OVI', 'FJ': '78:03-MA '}"
13,Oviedo_Espanyol,,,,,,,,,,,,,32:22,"['TF', 'SPA']",DFK YC DFK YC ÁRBITRO + 31-ESP EVITA UN ATAQUE PROMETEDOR EN DISPUTA DE BALÓN.,"{'Faltas': '', 'NO': '14:25-MA  VER17:26-MA  VER26:01-MA  29:55-MA  42:05-MA', 'FJ': '45:26-MA'}","{'Faltas': '13:04  67:06', 'NO': '11:55-MA  51:43-MA  64:14-MA  90+0:28-MA  ACABA EN GOL 11-OVI90+2:14-MA  ACABA EN GOL 11-OVI', 'FJ': '78:03-MA '}"
13,Oviedo_Espanyol,,,,,,,,,,,,,39:06,"['GM', 'DIS']",PLAY ON YC PLAY ON YC ÁRBITRO + 4-OVI PROTESTAR TRAS CAER LESIONADO MUSCULARMENTE,"{'Faltas': '', 'NO': '14:25-MA  VER17:26-MA  VER26:01-MA  29:55-MA  42:05-MA', 'FJ': '45:26-MA'}","{'Faltas': '13:04  67:06', 'NO': '11:55-MA  51:43-MA  64:14-MA  90+0:28-MA  ACABA EN GOL 11-OVI90+2:14-MA  ACABA EN GOL 11-OVI', 'FJ': '78:03-MA '}"
13,Oviedo_Espanyol,,,,,,,,,,,,,43:33,"['CAR', 'REC']",DFK NC DFK NC ÁRBITRO + 11-OVI PISA IMPRUDENTE A UN ADVERSARIO EN DISPUTA DE BALÓN.,"{'Faltas': '', 'NO': '14:25-MA  VER17:26-MA  VER26:01-MA  29:55-MA  42:05-MA', 'FJ': '45:26-MA'}","{'Faltas': '13:04  67:06', 'NO': '11:55-MA  51:43-MA  64:14-MA  90+0:28-MA  ACABA EN GOL 11-OVI90+2:14-MA  ACABA EN GOL 11-OVI', 'FJ': '78:03-MA '}"
13,Oviedo_Espanyol,,,,,,,,,,,,,57:34,"['TF', 'SPA']",DFK YC DFK YC ÁRBITRO + 15-ESP DERRIBA Y EVITA UN ATAQUE PROMETEDOR EN DISPUTA DE BALÓN.,"{'Faltas': '', 'NO': '14:25-MA  VER17:26-MA  VER26:01-MA  29:55-MA  42:05-MA', 'FJ': '45:26-MA'}","{'Faltas': '13:04  67:06', 'NO': '11:55-MA  51:43-MA  64:14-MA  90+0:28-MA  ACABA EN GOL 11-OVI90+2:14-MA  ACABA EN GOL 11-OVI', 'FJ': '78:03-MA '}"
13,Oviedo_Espanyol,,,,,,,,,,,,,72:13,"['CAR', 'REC']",DFK NC DFK NC ÁRBITRO + 5-ESP DERRIBO IMPRUDENTE A UN ADVERSARIO EN DISPUTA DE BALÓN.,"{'Faltas': '', 'NO': '14:25-MA  VER17:26-MA  VER26:01-MA  29:55-MA  42:05-MA', 'FJ': '45:26-MA'}","{'Faltas': '13:04  67:06', 'NO': '11:55-MA  51:43-MA  64:14-MA  90+0:28-MA  ACABA EN GOL 11-OVI90+2:14-MA  ACABA EN GOL 11-OVI', 'FJ': '78:03-MA '}"
13,Oviedo_Espanyol,,,,,,,,,,,,,73:21,"['GM', 'DIS', '4O']",NF YC NF YC ÁRBITRO + PROTESTAR ENTRENADOR-OVI,"{'Faltas': '', 'NO': '14:25-MA  VER17:26-MA  VER26:01-MA  29:55-MA  42:05-MA', 'FJ': '45:26-MA'}","{'Faltas': '13:04  67:06', 'NO': '11:55-MA  51:43-MA  64:14-MA  90+0:28-MA  ACABA EN GOL 11-OVI90+2:14-MA  ACABA EN GOL 11-OVI', 'FJ': '78:03-MA '}"
13,Oviedo_Espanyol,,,,,,,,,,,,,73:40,"['PAI', 'DFK']",-VAR-CHECK-CP DFK NC NF NC ÁRBITRO + 7-ESP CAE EN EL ÁREA Y 5-OVI SE TIRA SOBRE EL BALÓN,"{'Faltas': '', 'NO': '14:25-MA  VER17:26-MA  VER26:01-MA  29:55-MA  42:05-MA', 'FJ': '45:26-MA'}","{'Faltas': '13:04  67:06', 'NO': '11:55-MA  51:43-MA  64:14-MA  90+0:28-MA  ACABA EN GOL 11-OVI90+2:14-MA  ACABA EN GOL 11-OVI', 'FJ': '78:03-MA '}"
13,Oviedo_Espanyol,,,,,,,,,,,,,86:11,"['PAI', 'DFK', 'DIS']",DFK YC DFK YC ÁRBITRO + 22-ESP IMPACTO IMPRUDENTE CON EL BRAZO EN LA CABEZA DE UN ADVERSARIO EN DISPUTA DE BALÓN. PROTESTAR,"{'Faltas': '', 'NO': '14:25-MA  VER17:26-MA  VER26:01-MA  29:55-MA  42:05-MA', 'FJ': '45:26-MA'}","{'Faltas': '13:04  67:06', 'NO': '11:55-MA  51:43-MA  64:14-MA  90+0:28-MA  ACABA EN GOL 11-OVI90+2:14-MA  ACABA EN GOL 11-OVI', 'FJ': '78:03-MA '}"
13,Oviedo_Espanyol,,,,,,,,,,,,,88:29,['REC'],DFK YC DFK YC ÁRBITRO + 21-OVI DERRIBO TEMERARIO A UN ADVERSARIO EN DISPUTA DE BALÓN.,"{'Faltas': '', 'NO': '14:25-MA  VER17:26-MA  VER26:01-MA  29:55-MA  42:05-MA', 'FJ': '45:26-MA'}","{'Faltas': '13:04  67:06', 'NO': '11:55-MA  51:43-MA  64:14-MA  90+0:28-MA  ACABA EN GOL 11-OVI90+2:14-MA  ACABA EN GOL 11-OVI', 'FJ': '78:03-MA '}"
13,Oviedo_Espanyol,,,,,,,,,,,,,90+0:20,"['NOIP', 'GOAL']",-VAR-CHECK-CP PLAY ON NC PLAY ON NC AR2 + PERMITE CONTINUAR EL JUEGO EN SITUACIÓN MUY AJUSTADA. ACABA EN GOL 11-OVI. MUESTRAN LÍNEAS 90+3:05,"{'Faltas': '', 'NO': '14:25-MA  VER17:26-MA  VER26:01-MA  29:55-MA  42:05-MA', 'FJ': '45:26-MA'}","{'Faltas': '13:04  67:06', 'NO': '11:55-MA  51:43-MA  64:14-MA  90+0:28-MA  ACABA EN GOL 11-OVI90+2:14-MA  ACABA EN GOL 11-OVI', 'FJ': '78:03-MA '}"
